x, y, z
0.435040, -0.137041, -0.006606
0.435131, -0.136666, -0.006423
0.435222, -0.136292, -0.006240
0.435313, -0.135917, -0.006057
0.435404, -0.135542, -0.005874
0.435587, -0.134792, -0.005513
0.435769, -0.134040, -0.005156
0.435952, -0.133288, -0.004803
0.436135, -0.132535, -0.004455
0.436318, -0.131781, -0.004110
0.436501, -0.131026, -0.003770
0.436685, -0.130270, -0.003434
0.436869, -0.129514, -0.003103
0.437053, -0.128756, -0.002776
0.437237, -0.127997, -0.002454
0.437422, -0.127237, -0.002137
0.437606, -0.126476, -0.001825
0.437792, -0.125714, -0.001517
0.437977, -0.124952, -0.001211
0.438162, -0.124189, -0.000910
0.438348, -0.123425, -0.000615
0.438534, -0.122659, -0.000326
0.438720, -0.121891, -0.000043
0.438907, -0.121123, 0.000232
0.439094, -0.120352, 0.000499
0.439282, -0.119580, 0.000760
0.439469, -0.118807, 0.001013
0.439658, -0.118032, 0.001259
0.439846, -0.117255, 0.001498
0.440035, -0.116477, 0.001728
0.440225, -0.115697, 0.001950
0.440415, -0.114915, 0.002163
0.440605, -0.114131, 0.002366
0.440796, -0.113344, 0.002558
0.440988, -0.112556, 0.002741
0.441180, -0.111765, 0.002915
0.441372, -0.110973, 0.003080
0.441565, -0.110179, 0.003238
0.441758, -0.109384, 0.003388
0.441952, -0.108586, 0.003529
0.442146, -0.107786, 0.003657
0.442342, -0.106982, 0.003767
0.442538, -0.106173, 0.003855
0.442736, -0.105359, 0.003917
0.442935, -0.104539, 0.003953
0.443135, -0.103714, 0.003964
0.443337, -0.102883, 0.003947
0.443541, -0.102045, 0.003896
0.443747, -0.101199, 0.003808
0.443954, -0.100343, 0.003675
0.444060, -0.099909, 0.003582
0.444166, -0.099470, 0.003462
0.444275, -0.099022, 0.003303
0.444387, -0.098561, 0.003082
0.444480, -0.098180, 0.002848
0.444527, -0.097987, 0.002716
0.444575, -0.097787, 0.002556
0.444601, -0.097681, 0.002447
0.444615, -0.097624, 0.002372
0.444623, -0.097592, 0.002320
0.444632, -0.097552, 0.002229
0.444637, -0.097531, 0.002035
0.444635, -0.097540, 0.001979
0.444630, -0.097563, 0.001894
0.444616, -0.097619, 0.001767
0.444586, -0.097744, 0.001578
0.444553, -0.097878, 0.001433
0.444483, -0.098166, 0.001227
0.444392, -0.098540, 0.001043
0.444300, -0.098918, 0.000876
0.444208, -0.099300, 0.000725
0.444114, -0.099685, 0.000592
0.443925, -0.100463, 0.000360
0.443735, -0.101244, 0.000144
0.443545, -0.102029, -0.000058
0.443354, -0.102816, -0.000248
0.443162, -0.103605, -0.000426
0.442970, -0.104396, -0.000596
0.442777, -0.105189, -0.000759
0.442584, -0.105983, -0.000916
0.442391, -0.106778, -0.001069
0.442198, -0.107573, -0.001219
0.442005, -0.108369, -0.001367
0.441811, -0.109165, -0.001514
0.441618, -0.109961, -0.001662
0.441425, -0.110757, -0.001811
0.441231, -0.111553, -0.001959
0.441038, -0.112349, -0.002108
0.440845, -0.113144, -0.002257
0.440652, -0.113940, -0.002406
0.440458, -0.114736, -0.002554
0.440265, -0.115532, -0.002703
0.440072, -0.116328, -0.002851
0.439878, -0.117123, -0.002999
0.439685, -0.117919, -0.003148
0.439492, -0.118715, -0.003296
0.439298, -0.119511, -0.003445
0.439105, -0.120307, -0.003593
0.438912, -0.121102, -0.003742
0.438719, -0.121898, -0.003890
0.438525, -0.122694, -0.004039
0.438332, -0.123490, -0.004187
0.438139, -0.124286, -0.004336
0.437945, -0.125081, -0.004484
0.437752, -0.125877, -0.004633
0.437559, -0.126673, -0.004781
0.437365, -0.127469, -0.004930
0.437172, -0.128265, -0.005078
0.436979, -0.129060, -0.005227
0.436787, -0.129851, -0.005398
0.436594, -0.130646, -0.005551
0.436400, -0.131441, -0.005703
0.436207, -0.132236, -0.005855
0.436014, -0.133031, -0.006007
0.435821, -0.133826, -0.006160
0.435628, -0.134621, -0.006312
0.435435, -0.135416, -0.006464
0.435338, -0.135814, -0.006540
0.435242, -0.136211, -0.006617
0.435145, -0.136609, -0.006693
0.435049, -0.137006, -0.006769
