x, y, z
0.060465, -0.017620, -0.023598
0.060469, -0.017485, -0.023234
0.060473, -0.017350, -0.022871
0.060478, -0.017214, -0.022508
0.060482, -0.017078, -0.022145
0.060491, -0.016804, -0.021421
0.060500, -0.016526, -0.020699
0.060509, -0.016245, -0.019979
0.060518, -0.015961, -0.019261
0.060527, -0.015674, -0.018546
0.060536, -0.015383, -0.017832
0.060546, -0.015089, -0.017121
0.060555, -0.014792, -0.016412
0.060565, -0.014490, -0.015706
0.060574, -0.014185, -0.015002
0.060584, -0.013877, -0.014300
0.060594, -0.013565, -0.013601
0.060604, -0.013249, -0.012905
0.060614, -0.012932, -0.012209
0.060625, -0.012610, -0.011515
0.060635, -0.012285, -0.010825
0.060646, -0.011954, -0.010138
0.060656, -0.011619, -0.009454
0.060667, -0.011278, -0.008774
0.060678, -0.010931, -0.008098
0.060690, -0.010578, -0.007425
0.060701, -0.010220, -0.006757
0.060713, -0.009856, -0.006092
0.060725, -0.009487, -0.005430
0.060737, -0.009111, -0.004773
0.060749, -0.008728, -0.004121
0.060761, -0.008339, -0.003472
0.060774, -0.007942, -0.002830
0.060787, -0.007537, -0.002192
0.060800, -0.007124, -0.001559
0.060813, -0.006704, -0.000931
0.060827, -0.006277, -0.000308
0.060841, -0.005845, 0.000312
0.060855, -0.005407, 0.000928
0.060869, -0.004962, 0.001540
0.060884, -0.004507, 0.002144
0.060899, -0.004037, 0.002739
0.060914, -0.003551, 0.003323
0.060930, -0.003045, 0.003894
0.060947, -0.002518, 0.004452
0.060965, -0.001972, 0.004996
0.060983, -0.001404, 0.005526
0.061002, -0.000811, 0.006040
0.061022, -0.000187, 0.006533
0.061043, 0.000471, 0.007004
0.061054, 0.000820, 0.007226
0.061066, 0.001190, 0.007434
0.061078, 0.001591, 0.007622
0.061093, 0.002040, 0.007778
0.061106, 0.002443, 0.007873
0.061112, 0.002656, 0.007914
0.061120, 0.002891, 0.007940
0.061124, 0.003031, 0.007938
0.061127, 0.003117, 0.007926
0.061129, 0.003171, 0.007913
0.061132, 0.003255, 0.007880
0.061136, 0.003392, 0.007767
0.061137, 0.003422, 0.007725
0.061138, 0.003460, 0.007654
0.061140, 0.003503, 0.007535
0.061141, 0.003539, 0.007330
0.061141, 0.003540, 0.007148
0.061139, 0.003478, 0.006827
0.061134, 0.003343, 0.006464
0.061130, 0.003195, 0.006109
0.061125, 0.003035, 0.005762
0.061119, 0.002861, 0.005424
0.061107, 0.002487, 0.004766
0.061095, 0.002100, 0.004116
0.061082, 0.001702, 0.003474
0.061069, 0.001294, 0.002837
0.061056, 0.000878, 0.002207
0.061042, 0.000456, 0.001581
0.061028, 0.000027, 0.000958
0.061015, -0.000405, 0.000339
0.061001, -0.000841, -0.000279
0.060987, -0.001280, -0.000894
0.060973, -0.001719, -0.001509
0.060959, -0.002160, -0.002124
0.060945, -0.002599, -0.002739
0.060931, -0.003039, -0.003354
0.060916, -0.003478, -0.003969
0.060902, -0.003917, -0.004584
0.060888, -0.004357, -0.005199
0.060874, -0.004796, -0.005814
0.060860, -0.005235, -0.006430
0.060846, -0.005674, -0.007045
0.060832, -0.006114, -0.007660
0.060818, -0.006553, -0.008275
0.060804, -0.006993, -0.008890
0.060790, -0.007432, -0.009505
0.060776, -0.007872, -0.010120
0.060762, -0.008311, -0.010735
0.060748, -0.008750, -0.011350
0.060734, -0.009190, -0.011965
0.060720, -0.009629, -0.012580
0.060706, -0.010068, -0.013195
0.060692, -0.010508, -0.013811
0.060678, -0.010947, -0.014426
0.060664, -0.011387, -0.015041
0.060650, -0.011826, -0.015656
0.060636, -0.012265, -0.016271
0.060622, -0.012705, -0.016886
0.060608, -0.013144, -0.017501
0.060594, -0.013566, -0.018128
0.060580, -0.014002, -0.018745
0.060566, -0.014439, -0.019362
0.060552, -0.014875, -0.019979
0.060538, -0.015312, -0.020596
0.060524, -0.015748, -0.021213
0.060511, -0.016184, -0.021830
0.060497, -0.016621, -0.022447
0.060490, -0.016839, -0.022756
0.060483, -0.017057, -0.023064
0.060476, -0.017276, -0.023373
0.060469, -0.017494, -0.023681
