x, y, z
0.212297, -0.097825, -0.030526
0.212398, -0.096960, -0.029892
0.212499, -0.096095, -0.029259
0.212601, -0.095230, -0.028626
0.212702, -0.094364, -0.027996
0.212905, -0.092629, -0.026741
0.213108, -0.090889, -0.025497
0.213312, -0.089145, -0.024263
0.213516, -0.087397, -0.023039
0.213721, -0.085645, -0.021825
0.213926, -0.083889, -0.020621
0.214132, -0.082128, -0.019427
0.214338, -0.080362, -0.018244
0.214545, -0.078592, -0.017072
0.214753, -0.076818, -0.015912
0.214961, -0.075038, -0.014762
0.215169, -0.073254, -0.013625
0.215378, -0.071465, -0.012498
0.215588, -0.069674, -0.011375
0.215797, -0.067878, -0.010264
0.216008, -0.066077, -0.009167
0.216219, -0.064269, -0.008085
0.216431, -0.062455, -0.007018
0.216644, -0.060633, -0.005969
0.216858, -0.058804, -0.004937
0.217073, -0.056968, -0.003923
0.217288, -0.055124, -0.002925
0.217505, -0.053273, -0.001946
0.217722, -0.051415, -0.000983
0.217940, -0.049549, -0.000040
0.218159, -0.047674, 0.000883
0.218379, -0.045790, 0.001784
0.218601, -0.043896, 0.002662
0.218823, -0.041992, 0.003515
0.219047, -0.040077, 0.004344
0.219272, -0.038154, 0.005152
0.219498, -0.036222, 0.005940
0.219724, -0.034283, 0.006710
0.219952, -0.032337, 0.007464
0.220180, -0.030381, 0.008194
0.220410, -0.028411, 0.008892
0.220643, -0.026424, 0.009549
0.220878, -0.024415, 0.010153
0.221115, -0.022381, 0.010697
0.221356, -0.020320, 0.011178
0.221600, -0.018233, 0.011598
0.221847, -0.016118, 0.011952
0.222098, -0.013971, 0.012228
0.222354, -0.011785, 0.012413
0.222614, -0.009555, 0.012491
0.222748, -0.008413, 0.012468
0.222884, -0.007244, 0.012380
0.223026, -0.006037, 0.012200
0.223174, -0.004766, 0.011871
0.223300, -0.003693, 0.011473
0.223364, -0.003142, 0.011239
0.223432, -0.002562, 0.010938
0.223469, -0.002243, 0.010718
0.223490, -0.002063, 0.010559
0.223502, -0.001959, 0.010445
0.223519, -0.001815, 0.010240
0.223536, -0.001673, 0.009768
0.223536, -0.001670, 0.009625
0.223534, -0.001690, 0.009403
0.223524, -0.001772, 0.009061
0.223497, -0.002002, 0.008532
0.223465, -0.002276, 0.008109
0.223391, -0.002909, 0.007463
0.223290, -0.003774, 0.006828
0.223187, -0.004655, 0.006233
0.223082, -0.005552, 0.005676
0.222975, -0.006468, 0.005162
0.222757, -0.008332, 0.004214
0.222537, -0.010213, 0.003306
0.222316, -0.012108, 0.002431
0.222093, -0.014015, 0.001585
0.221869, -0.015933, 0.000764
0.221644, -0.017860, -0.000035
0.221418, -0.019794, -0.000817
0.221191, -0.021734, -0.001586
0.220964, -0.023678, -0.002345
0.220736, -0.025625, -0.003096
0.220508, -0.027574, -0.003843
0.220280, -0.029524, -0.004589
0.220053, -0.031473, -0.005335
0.219825, -0.033421, -0.006083
0.219597, -0.035370, -0.006832
0.219369, -0.037318, -0.007581
0.219142, -0.039266, -0.008330
0.218914, -0.041214, -0.009079
0.218686, -0.043163, -0.009827
0.218459, -0.045111, -0.010575
0.218231, -0.047060, -0.011323
0.218003, -0.049008, -0.012071
0.217775, -0.050957, -0.012819
0.217548, -0.052905, -0.013567
0.217320, -0.054854, -0.014316
0.217092, -0.056802, -0.015064
0.216864, -0.058750, -0.015812
0.216637, -0.060699, -0.016561
0.216409, -0.062647, -0.017309
0.216181, -0.064596, -0.018057
0.215953, -0.066544, -0.018805
0.215726, -0.068493, -0.019554
0.215498, -0.070441, -0.020302
0.215270, -0.072390, -0.021050
0.215042, -0.074338, -0.021798
0.214815, -0.076286, -0.022546
0.214587, -0.078235, -0.023295
0.214362, -0.080161, -0.024097
0.214135, -0.082105, -0.024854
0.213907, -0.084050, -0.025612
0.213680, -0.085995, -0.026369
0.213453, -0.087939, -0.027126
0.213225, -0.089884, -0.027883
0.212998, -0.091828, -0.028641
0.212771, -0.093773, -0.029398
0.212657, -0.094745, -0.029777
0.212544, -0.095718, -0.030155
0.212430, -0.096690, -0.030534
0.212316, -0.097662, -0.030912
