x, y, z
0.051538, -0.011592, -0.001974
0.051538, -0.011539, -0.001946
0.051538, -0.011396, -0.001861
0.051538, -0.011184, -0.001733
0.051538, -0.010906, -0.001583
0.051538, -0.010552, -0.001417
0.051538, -0.010123, -0.001232
0.051538, -0.009627, -0.001026
0.051538, -0.009071, -0.000803
0.051538, -0.008464, -0.000566
0.051538, -0.007814, -0.000318
0.051538, -0.007130, -0.000065
0.051538, -0.006421, 0.000194
0.051538, -0.005696, 0.000448
0.051538, -0.004962, 0.000691
0.051538, -0.004228, 0.000918
0.051538, -0.003500, 0.001123
0.051538, -0.002786, 0.001300
0.051538, -0.002088, 0.001442
0.051538, -0.001408, 0.001546
0.051538, -0.000748, 0.001614
0.051538, -0.000110, 0.001645
0.051538, 0.000501, 0.001646
0.051538, 0.001078, 0.001621
0.051538, 0.001616, 0.001570
0.051538, 0.002107, 0.001498
0.051538, 0.002547, 0.001406
0.051538, 0.002930, 0.001298
0.051538, 0.003251, 0.001176
0.051538, 0.003509, 0.001043
0.051538, 0.003699, 0.000906
0.051538, 0.003770, 0.000835
0.051538, 0.003829, 0.000755
0.051538, 0.003853, 0.000704
0.051538, 0.003863, 0.000647
0.051538, 0.003858, 0.000625
0.051538, 0.003842, 0.000590
0.051538, 0.003807, 0.000541
0.051538, 0.003730, 0.000462
0.051538, 0.003645, 0.000394
0.051538, 0.003411, 0.000252
0.051538, 0.003100, 0.000105
0.051538, 0.002714, -0.000043
0.051538, 0.002257, -0.000192
0.051538, 0.001737, -0.000341
0.051538, 0.001158, -0.000487
0.051538, 0.000529, -0.000626
0.051538, -0.000143, -0.000754
0.051538, -0.000854, -0.000865
0.051538, -0.001601, -0.000957
0.051538, -0.002383, -0.001027
0.051538, -0.003198, -0.001081
0.051538, -0.004042, -0.001127
0.051538, -0.004901, -0.001174
0.051538, -0.005762, -0.001225
0.051538, -0.006611, -0.001283
0.051538, -0.007434, -0.001351
0.051538, -0.008216, -0.001428
0.051538, -0.008942, -0.001526
0.051538, -0.009601, -0.001622
0.051538, -0.010180, -0.001719
0.051538, -0.010669, -0.001813
0.051538, -0.011059, -0.001897
0.051538, -0.011346, -0.001967
0.051538, -0.011522, -0.002017
0.051538, -0.011582, -0.002036
