x, y, z
0.044856, -0.013196, -0.002536
0.044856, -0.013136, -0.002502
0.044856, -0.012974, -0.002402
0.044856, -0.012735, -0.002250
0.044856, -0.012421, -0.002072
0.044856, -0.012020, -0.001874
0.044856, -0.011535, -0.001652
0.044856, -0.010973, -0.001405
0.044856, -0.010343, -0.001137
0.044856, -0.009656, -0.000851
0.044856, -0.008919, -0.000552
0.044856, -0.008144, -0.000246
0.044856, -0.007341, 0.000066
0.044856, -0.006518, 0.000374
0.044856, -0.005686, 0.000669
0.044856, -0.004853, 0.000946
0.044856, -0.004026, 0.001198
0.044856, -0.003214, 0.001418
0.044856, -0.002420, 0.001596
0.044856, -0.001646, 0.001733
0.044856, -0.000894, 0.001825
0.044856, -0.000166, 0.001877
0.044856, 0.000532, 0.001893
0.044856, 0.001193, 0.001878
0.044856, 0.001808, 0.001833
0.044856, 0.002371, 0.001762
0.044856, 0.002876, 0.001668
0.044856, 0.003316, 0.001554
0.044856, 0.003686, 0.001422
0.044856, 0.003983, 0.001277
0.044856, 0.004205, 0.001124
0.044856, 0.004287, 0.001046
0.044856, 0.004356, 0.000955
0.044856, 0.004385, 0.000897
0.044856, 0.004398, 0.000832
0.044856, 0.004393, 0.000807
0.044856, 0.004375, 0.000767
0.044856, 0.004337, 0.000710
0.044856, 0.004250, 0.000617
0.044856, 0.004154, 0.000538
0.044856, 0.003891, 0.000370
0.044856, 0.003539, 0.000195
0.044856, 0.003102, 0.000016
0.044856, 0.002584, -0.000165
0.044856, 0.001992, -0.000348
0.044856, 0.001335, -0.000528
0.044856, 0.000619, -0.000702
0.044856, -0.000146, -0.000865
0.044856, -0.000955, -0.001009
0.044856, -0.001806, -0.001132
0.044856, -0.002697, -0.001231
0.044856, -0.003628, -0.001312
0.044856, -0.004591, -0.001386
0.044856, -0.005571, -0.001460
0.044856, -0.006554, -0.001539
0.044856, -0.007522, -0.001626
0.044856, -0.008461, -0.001723
0.044856, -0.009352, -0.001830
0.044856, -0.010179, -0.001960
0.044856, -0.010930, -0.002085
0.044856, -0.011589, -0.002210
0.044856, -0.012145, -0.002329
0.044856, -0.012589, -0.002435
0.044856, -0.012915, -0.002521
0.044856, -0.013115, -0.002583
0.044856, -0.013182, -0.002606
