x, y, z
0.066570, -0.009082, -0.001242
0.066570, -0.009040, -0.001221
0.066570, -0.008926, -0.001158
0.066570, -0.008757, -0.001064
0.066570, -0.008537, -0.000954
0.066570, -0.008257, -0.000834
0.066570, -0.007918, -0.000701
0.066570, -0.007526, -0.000553
0.066570, -0.007087, -0.000394
0.066570, -0.006608, -0.000224
0.066570, -0.006096, -0.000048
0.066570, -0.005556, 0.000132
0.066570, -0.004998, 0.000315
0.066570, -0.004426, 0.000494
0.066570, -0.003848, 0.000665
0.066570, -0.003270, 0.000823
0.066570, -0.002698, 0.000964
0.066570, -0.002137, 0.001084
0.066570, -0.001590, 0.001176
0.066570, -0.001057, 0.001241
0.066570, -0.000541, 0.001276
0.066570, -0.000044, 0.001285
0.066570, 0.000432, 0.001270
0.066570, 0.000882, 0.001235
0.066570, 0.001299, 0.001182
0.066570, 0.001680, 0.001113
0.066570, 0.002020, 0.001030
0.066570, 0.002316, 0.000936
0.066570, 0.002563, 0.000833
0.066570, 0.002760, 0.000723
0.066570, 0.002905, 0.000611
0.066570, 0.002958, 0.000554
0.066570, 0.003002, 0.000490
0.066570, 0.003020, 0.000450
0.066570, 0.003026, 0.000405
0.066570, 0.003022, 0.000388
0.066570, 0.003008, 0.000362
0.066570, 0.002980, 0.000324
0.066570, 0.002918, 0.000264
0.066570, 0.002849, 0.000214
0.066570, 0.002664, 0.000109
0.066570, 0.002418, 0.000003
0.066570, 0.002114, -0.000103
0.066570, 0.001754, -0.000208
0.066570, 0.001344, -0.000310
0.066570, 0.000890, -0.000409
0.066570, 0.000396, -0.000501
0.066570, -0.000131, -0.000584
0.066570, -0.000688, -0.000652
0.066570, -0.001272, -0.000704
0.066570, -0.001883, -0.000739
0.066570, -0.002519, -0.000760
0.066570, -0.003178, -0.000775
0.066570, -0.003848, -0.000789
0.066570, -0.004521, -0.000807
0.066570, -0.005184, -0.000831
0.066570, -0.005826, -0.000862
0.066570, -0.006438, -0.000902
0.066570, -0.007005, -0.000960
0.066570, -0.007521, -0.001018
0.066570, -0.007975, -0.001079
0.066570, -0.008358, -0.001140
0.066570, -0.008665, -0.001195
0.066570, -0.008890, -0.001242
0.066570, -0.009028, -0.001277
0.066570, -0.009075, -0.001290
