x, y, z
0.033164, -0.017284, -0.004345
0.033164, -0.017207, -0.004295
0.033164, -0.017000, -0.004150
0.033164, -0.016695, -0.003932
0.033164, -0.016292, -0.003673
0.033164, -0.015777, -0.003381
0.033164, -0.015150, -0.003050
0.033164, -0.014425, -0.002681
0.033164, -0.013611, -0.002279
0.033164, -0.012722, -0.001849
0.033164, -0.011769, -0.001398
0.033164, -0.010765, -0.000935
0.033164, -0.009725, -0.000461
0.033164, -0.008659, 0.000007
0.033164, -0.007579, 0.000461
0.033164, -0.006496, 0.000890
0.033164, -0.005421, 0.001286
0.033164, -0.004362, 0.001637
0.033164, -0.003324, 0.001933
0.033164, -0.002309, 0.002171
0.033164, -0.001320, 0.002350
0.033164, -0.000360, 0.002473
0.033164, 0.000563, 0.002546
0.033164, 0.001439, 0.002575
0.033164, 0.002257, 0.002562
0.033164, 0.003008, 0.002511
0.033164, 0.003683, 0.002424
0.033164, 0.004274, 0.002306
0.033164, 0.004774, 0.002159
0.033164, 0.005179, 0.001989
0.033164, 0.005483, 0.001803
0.033164, 0.005598, 0.001705
0.033164, 0.005697, 0.001590
0.033164, 0.005739, 0.001516
0.033164, 0.005761, 0.001431
0.033164, 0.005756, 0.001398
0.033164, 0.005736, 0.001343
0.033164, 0.005689, 0.001264
0.033164, 0.005581, 0.001135
0.033164, 0.005461, 0.001023
0.033164, 0.005125, 0.000781
0.033164, 0.004672, 0.000523
0.033164, 0.004106, 0.000254
0.033164, 0.003434, -0.000026
0.033164, 0.002664, -0.000312
0.033164, 0.001807, -0.000599
0.033164, 0.000872, -0.000884
0.033164, -0.000128, -0.001156
0.033164, -0.001189, -0.001408
0.033164, -0.002307, -0.001634
0.033164, -0.003480, -0.001832
0.033164, -0.004706, -0.002008
0.033164, -0.005975, -0.002178
0.033164, -0.007268, -0.002349
0.033164, -0.008563, -0.002528
0.033164, -0.009839, -0.002716
0.033164, -0.011074, -0.002914
0.033164, -0.012247, -0.003122
0.033164, -0.013332, -0.003356
0.033164, -0.014316, -0.003578
0.033164, -0.015180, -0.003794
0.033164, -0.015907, -0.003993
0.033164, -0.016488, -0.004165
0.033164, -0.016913, -0.004304
0.033164, -0.017173, -0.004401
0.033164, -0.017261, -0.004437
