x, y, z
0.028153, -0.019677, -0.005743
0.028153, -0.019591, -0.005683
0.028153, -0.019360, -0.005507
0.028153, -0.019018, -0.005243
0.028153, -0.018566, -0.004928
0.028153, -0.017986, -0.004570
0.028153, -0.017281, -0.004162
0.028153, -0.016463, -0.003707
0.028153, -0.015545, -0.003209
0.028153, -0.014542, -0.002676
0.028153, -0.013466, -0.002117
0.028153, -0.012332, -0.001542
0.028153, -0.011158, -0.000952
0.028153, -0.009953, -0.000367
0.028153, -0.008731, 0.000201
0.028153, -0.007505, 0.000742
0.028153, -0.006286, 0.001243
0.028153, -0.005085, 0.001692
0.028153, -0.003904, 0.002078
0.028153, -0.002748, 0.002395
0.028153, -0.001619, 0.002644
0.028153, -0.000521, 0.002827
0.028153, 0.000537, 0.002951
0.028153, 0.001542, 0.003022
0.028153, 0.002483, 0.003043
0.028153, 0.003348, 0.003016
0.028153, 0.004128, 0.002946
0.028153, 0.004812, 0.002835
0.028153, 0.005394, 0.002688
0.028153, 0.005866, 0.002510
0.028153, 0.006224, 0.002310
0.028153, 0.006360, 0.002202
0.028153, 0.006479, 0.002074
0.028153, 0.006531, 0.001991
0.028153, 0.006560, 0.001894
0.028153, 0.006555, 0.001856
0.028153, 0.006534, 0.001793
0.028153, 0.006484, 0.001700
0.028153, 0.006366, 0.001547
0.028153, 0.006232, 0.001413
0.028153, 0.005856, 0.001120
0.028153, 0.005347, 0.000804
0.028153, 0.004709, 0.000470
0.028153, 0.003948, 0.000120
0.028153, 0.003075, -0.000243
0.028153, 0.002102, -0.000611
0.028153, 0.001041, -0.000978
0.028153, -0.000097, -0.001334
0.028153, -0.001306, -0.001670
0.028153, -0.002581, -0.001978
0.028153, -0.003920, -0.002256
0.028153, -0.005322, -0.002512
0.028153, -0.006773, -0.002762
0.028153, -0.008251, -0.003015
0.028153, -0.009732, -0.003276
0.028153, -0.011191, -0.003548
0.028153, -0.012602, -0.003830
0.028153, -0.013941, -0.004119
0.028153, -0.015177, -0.004436
0.028153, -0.016300, -0.004733
0.028153, -0.017283, -0.005018
0.028153, -0.018110, -0.005279
0.028153, -0.018769, -0.005502
0.028153, -0.019252, -0.005681
0.028153, -0.019547, -0.005803
0.028153, -0.019646, -0.005848
