,r,p,y
1993-04-01,3.04,2.99785867237689,-2.45861078783254
1993-07-01,3.09,2.76399716513112,-2.63636567464038
1993-10-01,2.96,2.8109627547435,-1.96530274837652
1994-01-01,3.34,2.65177948360083,-1.67143706785824
1994-04-01,4.25,2.49480249480249,-1.0011535429433
1994-07-01,4.73,2.96551724137932,-1.09176318649119
1994-10-01,5.45,2.59740259740259,-0.634907502663944
1995-01-01,5.98,2.78721957851801,-0.956307220153808
1995-04-01,6,3.04259634888438,-1.33680636432952
1995-07-01,5.8,2.54521098459476,-1.17602024056425
1995-10-01,5.6,2.53164556962026,-1.19415230027234
1996-01-01,5.31,2.84391534391535,-1.1508810742054
1996-04-01,5.27,2.82152230971128,-0.244041480890428
1996-07-01,5.3,3.00457217504898,-0.138915195431954
1996-10-01,5.29,3.37881741390513,0.0635949993509774
1997-01-01,5.39,2.76527331189711,-0.164248870644696
1997-04-01,5.56,2.23356732610083,0.580242788390436
1997-07-01,5.54,2.21940393151554,0.884204371118653
1997-10-01,5.5,1.69704588309241,0.772192395017065
1998-01-01,5.49,1.3767209011264,0.77912804442725
1998-04-01,5.56,1.62297128589265,0.691778234542933
1998-07-01,5.51,1.42679900744418,0.920118981407431
1998-10-01,4.68,1.60692212608158,1.50389767532101
1999-01-01,4.81,1.7283950617284,1.40669967143076
1999-04-01,4.76,1.96560196560196,1.13004879512025
1999-07-01,5.22,2.62996941896025,1.38885431494221
1999-10-01,5.3,2.67639902676399,2.03320557972916
2000-01-01,5.85,3.76213592233009,1.33145222194351
2000-04-01,6.53,3.73493975903614,2.13981500021524
2000-07-01,6.52,3.45649582836709,1.28399871245062
2000-10-01,6.4,3.43601895734596,0.979028879258919
2001-01-01,5.31,2.98245614035087,-0.183895950775629
2001-04-01,3.97,3.19396051103368,-0.421129656932672
2001-07-01,3.07,2.59216589861751,-1.59704954123507
2001-10-01,1.82,1.6036655211913,-2.04234721023999
2002-01-01,1.73,1.36286201022147,-1.86106776931199
2002-04-01,1.75,1.06921778277997,-1.91404590152125
2002-07-01,1.75,1.51600224592926,-2.10488944110558
2002-10-01,1.24,2.48027057497182,-2.56514174814373
2003-01-01,1.25,3.02521008403362,-2.62938440546031
2003-04-01,1.22,1.94877505567929,-2.40005391511619
2003-07-01,1.01,2.37831858407079,-1.35684687552113
2003-10-01,0.98,2.03520352035203,-0.846787581770316
2004-01-01,1,1.74007612833061,-0.949496350912265
2004-04-01,1.03,3.16766794101584,-0.836411537362128
2004-07-01,1.61,2.53916801728796,-0.553751492737794
2004-10-01,2.16,3.34231805929919,-0.220205835237452
2005-01-01,2.63,3.20684126135756,0.234341610766059
2005-04-01,3.04,2.54102699841185,0.0699309604774509
2005-07-01,3.62,4.7418335089568,0.347348291743761
2005-10-01,4.16,3.33854981742306,0.384123423344357
2006-01-01,4.59,3.4179181771103,1.13847298409802
2006-04-01,4.99,4.18172431595252,0.812648818664608
2006-07-01,5.25,2.01207243460765,0.436106155935471
2006-10-01,5.24,2.52397778899546,0.785726760217192
2007-01-01,5.26,2.79819729594393,0.525388815349257
2007-04-01,5.25,2.69276511397423,0.607348372938478
2007-07-01,4.94,2.83382642998027,0.661100180718256
2007-10-01,4.24,4.10881339241753,0.787573730913235
2008-01-01,2.61,3.97490355013444,-0.262241523697885
2008-04-01,2,4.93596610594786,-0.198758219072185
2008-07-01,1.81,4.95331987513607,-1.15977203418283
2008-10-01,0.16,-0.0222280025538542,-3.68110965862282
2009-01-01,0.18,-0.446478767662383,-5.10595983977911
2009-04-01,0.21,-1.22917461821092,-5.5593822687325
2009-07-01,0.15,-1.37794286288647,-5.51273930553649
2009-10-01,0.12,2.81412312320836,-4.76487589423939
2010-01-01,0.16,2.28617143932799,-4.68931557436618
2010-04-01,0.18,1.12156059406863,-4.11202339651104
2010-07-01,0.19,1.11831224723318,-3.72133424703323
2010-10-01,0.18,1.43779302221793,-3.56657801627631
2011-01-01,0.14,2.61924151035412,-4.13760905187267
2011-04-01,0.09,3.50231815063605,-3.80430131427207
2011-07-01,0.08,3.81262169281869,-4.19394736349933
2011-10-01,0.07,3.06206683841939,-3.45756807453993
2012-01-01,0.13,2.5828752813321,-3.08512141382203
2012-04-01,0.16,1.65387044829764,-3.06191827769572
2012-07-01,0.14,1.94971689828196,-3.33134814163276
2012-10-01,0.16,1.75950497968955,-3.62614631968128
2013-01-01,0.14,1.51874724112463,-3.18435190516344
2013-04-01,0.09,1.71579352715688,-3.48151557000446
2013-07-01,0.08,1.0947341081748,-3.14535767114553
2013-10-01,0.09,1.51283836675734,-2.79869412614655
2014-01-01,0.08,1.6126949139408,-3.50063789313437
2014-04-01,0.1,2.05898169459442,-2.62877597071361
2014-07-01,0.09,1.68405097112321,-1.88287256422637
2014-10-01,0.12,0.65312139196231,-1.7761729493948
2015-01-01,0.11,-0.0220312844238787,-1.29112291440022
2015-04-01,0.13,0.179571809755056,-1.06939512589382
2015-07-01,0.14,0.00884296163417366,-1.15085814666355
2015-10-01,0.24,0.638724751536489,-1.4223077252127
2016-01-01,0.36,0.891616096552197,-1.28837116764697
2016-04-01,0.38,1.07928653479594,-1.39493753540405
2016-07-01,0.4,1.54864462016522,-1.26490873428535
2016-10-01,0.54,2.05079891151198,-1.04550499445061
2017-01-01,0.79,2.38827284946236,-0.884351378620222
2017-04-01,1.04,1.66346129829907,-0.862211830496506
2017-07-01,1.15,2.22866288519587,-0.555002343177962
2017-10-01,1.3,2.10149317705049,-0.0318971276794431
2018-01-01,1.51,2.3592297531239,0.455823358487293
2018-04-01,1.82,2.83926655692864,0.668481331598537
2018-07-01,1.95,2.28431440148286,0.724778191607645
2018-10-01,2.27,1.92018923370039,0.57947034914274
2019-01-01,2.41,1.85558499020107,0.827499279056676
2019-04-01,2.38,1.70056380200039,0.715465002742848
2019-07-01,2.04,1.72454130532193,0.870835439009005
2019-10-01,1.55,2.26144883224485,0.988058060651708
2020-01-01,0.65,1.51172353008298,-0.747270280119328
2020-04-01,0.08,0.727812295682057,-10.0796433226415
2020-07-01,0.09,1.40996055073052,-3.78112111825184
2020-10-01,0.09,1.30013981247314,-3.19217519583644
