x, y, z
0.059889, -0.010053, -0.001505
0.059889, -0.010007, -0.001481
0.059889, -0.009882, -0.001410
0.059889, -0.009696, -0.001303
0.059889, -0.009453, -0.001179
0.059889, -0.009144, -0.001042
0.059889, -0.008770, -0.000889
0.059889, -0.008338, -0.000719
0.059889, -0.007853, -0.000536
0.059889, -0.007325, -0.000342
0.059889, -0.006759, -0.000139
0.059889, -0.006163, 0.000068
0.059889, -0.005546, 0.000279
0.059889, -0.004915, 0.000486
0.059889, -0.004277, 0.000683
0.059889, -0.003638, 0.000867
0.059889, -0.003006, 0.001031
0.059889, -0.002385, 0.001172
0.059889, -0.001779, 0.001282
0.059889, -0.001190, 0.001361
0.059889, -0.000618, 0.001408
0.059889, -0.000067, 0.001424
0.059889, 0.000461, 0.001414
0.059889, 0.000960, 0.001382
0.059889, 0.001424, 0.001329
0.059889, 0.001847, 0.001258
0.059889, 0.002226, 0.001171
0.059889, 0.002555, 0.001071
0.059889, 0.002830, 0.000960
0.059889, 0.003051, 0.000841
0.059889, 0.003213, 0.000718
0.059889, 0.003273, 0.000656
0.059889, 0.003322, 0.000586
0.059889, 0.003342, 0.000541
0.059889, 0.003350, 0.000492
0.059889, 0.003345, 0.000473
0.059889, 0.003331, 0.000443
0.059889, 0.003300, 0.000401
0.059889, 0.003232, 0.000334
0.059889, 0.003157, 0.000277
0.059889, 0.002953, 0.000158
0.059889, 0.002681, 0.000037
0.059889, 0.002345, -0.000084
0.059889, 0.001948, -0.000205
0.059889, 0.001495, -0.000325
0.059889, 0.000992, -0.000441
0.059889, 0.000446, -0.000550
0.059889, -0.000137, -0.000649
0.059889, -0.000753, -0.000733
0.059889, -0.001400, -0.000799
0.059889, -0.002077, -0.000846
0.059889, -0.002783, -0.000878
0.059889, -0.003513, -0.000904
0.059889, -0.004256, -0.000929
0.059889, -0.005001, -0.000958
0.059889, -0.005736, -0.000994
0.059889, -0.006449, -0.001038
0.059889, -0.007126, -0.001091
0.059889, -0.007755, -0.001164
0.059889, -0.008326, -0.001235
0.059889, -0.008828, -0.001309
0.059889, -0.009252, -0.001382
0.059889, -0.009591, -0.001447
0.059889, -0.009840, -0.001503
0.059889, -0.009993, -0.001543
0.059889, -0.010045, -0.001558
