x, y, z
0.083273, -0.007293, -0.000822
0.083273, -0.007259, -0.000806
0.083273, -0.007167, -0.000758
0.083273, -0.007030, -0.000686
0.083273, -0.006851, -0.000603
0.083273, -0.006625, -0.000512
0.083273, -0.006351, -0.000411
0.083273, -0.006035, -0.000301
0.083273, -0.005681, -0.000181
0.083273, -0.005294, -0.000055
0.083273, -0.004880, 0.000077
0.083273, -0.004445, 0.000211
0.083273, -0.003995, 0.000347
0.083273, -0.003534, 0.000479
0.083273, -0.003068, 0.000605
0.083273, -0.002602, 0.000721
0.083273, -0.002142, 0.000823
0.083273, -0.001690, 0.000908
0.083273, -0.001250, 0.000972
0.083273, -0.000823, 0.001013
0.083273, -0.000409, 0.001032
0.083273, -0.000011, 0.001029
0.083273, 0.000370, 0.001008
0.083273, 0.000729, 0.000972
0.083273, 0.001062, 0.000922
0.083273, 0.001366, 0.000859
0.083273, 0.001637, 0.000787
0.083273, 0.001871, 0.000706
0.083273, 0.002067, 0.000618
0.083273, 0.002223, 0.000527
0.083273, 0.002337, 0.000434
0.083273, 0.002379, 0.000388
0.083273, 0.002413, 0.000335
0.083273, 0.002426, 0.000303
0.083273, 0.002430, 0.000267
0.083273, 0.002426, 0.000254
0.083273, 0.002415, 0.000233
0.083273, 0.002392, 0.000203
0.083273, 0.002340, 0.000156
0.083273, 0.002285, 0.000117
0.083273, 0.002134, 0.000037
0.083273, 0.001936, -0.000044
0.083273, 0.001690, -0.000122
0.083273, 0.001400, -0.000199
0.083273, 0.001070, -0.000274
0.083273, 0.000704, -0.000344
0.083273, 0.000307, -0.000409
0.083273, -0.000116, -0.000465
0.083273, -0.000563, -0.000509
0.083273, -0.001031, -0.000540
0.083273, -0.001521, -0.000556
0.083273, -0.002031, -0.000561
0.083273, -0.002559, -0.000560
0.083273, -0.003096, -0.000559
0.083273, -0.003634, -0.000560
0.083273, -0.004165, -0.000567
0.083273, -0.004680, -0.000580
0.083273, -0.005170, -0.000600
0.083273, -0.005626, -0.000636
0.083273, -0.006040, -0.000673
0.083273, -0.006404, -0.000713
0.083273, -0.006712, -0.000754
0.083273, -0.006958, -0.000793
0.083273, -0.007140, -0.000826
0.083273, -0.007251, -0.000851
0.083273, -0.007289, -0.000861
