x, y, z
0.069911, -0.008664, -0.001136
0.069911, -0.008624, -0.001116
0.069911, -0.008515, -0.001057
0.069911, -0.008354, -0.000968
0.069911, -0.008143, -0.000865
0.069911, -0.007875, -0.000752
0.069911, -0.007551, -0.000626
0.069911, -0.007177, -0.000488
0.069911, -0.006758, -0.000338
0.069911, -0.006301, -0.000179
0.069911, -0.005811, -0.000014
0.069911, -0.005296, 0.000155
0.069911, -0.004762, 0.000327
0.069911, -0.004217, 0.000494
0.069911, -0.003665, 0.000654
0.069911, -0.003113, 0.000802
0.069911, -0.002567, 0.000933
0.069911, -0.002032, 0.001044
0.069911, -0.001509, 0.001130
0.069911, -0.001001, 0.001188
0.069911, -0.000509, 0.001219
0.069911, -0.000035, 0.001225
0.069911, 0.000419, 0.001208
0.069911, 0.000847, 0.001173
0.069911, 0.001244, 0.001120
0.069911, 0.001607, 0.001052
0.069911, 0.001931, 0.000972
0.069911, 0.002212, 0.000881
0.069911, 0.002448, 0.000781
0.069911, 0.002635, 0.000675
0.069911, 0.002773, 0.000567
0.069911, 0.002823, 0.000513
0.069911, 0.002865, 0.000451
0.069911, 0.002881, 0.000413
0.069911, 0.002887, 0.000370
0.069911, 0.002883, 0.000354
0.069911, 0.002870, 0.000329
0.069911, 0.002842, 0.000293
0.069911, 0.002783, 0.000237
0.069911, 0.002717, 0.000189
0.069911, 0.002540, 0.000090
0.069911, 0.002305, -0.000010
0.069911, 0.002014, -0.000109
0.069911, 0.001671, -0.000207
0.069911, 0.001280, -0.000303
0.069911, 0.000846, -0.000394
0.069911, 0.000375, -0.000480
0.069911, -0.000128, -0.000556
0.069911, -0.000659, -0.000618
0.069911, -0.001216, -0.000665
0.069911, -0.001798, -0.000695
0.069911, -0.002406, -0.000711
0.069911, -0.003034, -0.000722
0.069911, -0.003673, -0.000732
0.069911, -0.004313, -0.000745
0.069911, -0.004946, -0.000765
0.069911, -0.005559, -0.000791
0.069911, -0.006142, -0.000826
0.069911, -0.006683, -0.000879
0.069911, -0.007175, -0.000931
0.069911, -0.007608, -0.000987
0.069911, -0.007973, -0.001043
0.069911, -0.008266, -0.001094
0.069911, -0.008481, -0.001137
0.069911, -0.008613, -0.001170
0.069911, -0.008658, -0.001182
