x, y, z
0.081603, -0.007446, -0.000854
0.081603, -0.007411, -0.000838
0.081603, -0.007317, -0.000789
0.081603, -0.007178, -0.000715
0.081603, -0.006995, -0.000629
0.081603, -0.006764, -0.000536
0.081603, -0.006485, -0.000433
0.081603, -0.006162, -0.000319
0.081603, -0.005801, -0.000196
0.081603, -0.005406, -0.000066
0.081603, -0.004984, 0.000069
0.081603, -0.004540, 0.000206
0.081603, -0.004080, 0.000346
0.081603, -0.003610, 0.000482
0.081603, -0.003134, 0.000612
0.081603, -0.002659, 0.000731
0.081603, -0.002189, 0.000836
0.081603, -0.001728, 0.000924
0.081603, -0.001279, 0.000990
0.081603, -0.000842, 0.001033
0.081603, -0.000420, 0.001053
0.081603, -0.000013, 0.001051
0.081603, 0.000376, 0.001030
0.081603, 0.000742, 0.000994
0.081603, 0.001083, 0.000943
0.081603, 0.001393, 0.000880
0.081603, 0.001670, 0.000807
0.081603, 0.001909, 0.000725
0.081603, 0.002110, 0.000636
0.081603, 0.002269, 0.000542
0.081603, 0.002386, 0.000448
0.081603, 0.002428, 0.000401
0.081603, 0.002463, 0.000347
0.081603, 0.002477, 0.000314
0.081603, 0.002481, 0.000277
0.081603, 0.002477, 0.000264
0.081603, 0.002466, 0.000242
0.081603, 0.002442, 0.000212
0.081603, 0.002390, 0.000164
0.081603, 0.002333, 0.000124
0.081603, 0.002180, 0.000042
0.081603, 0.001977, -0.000041
0.081603, 0.001726, -0.000122
0.081603, 0.001430, -0.000201
0.081603, 0.001093, -0.000277
0.081603, 0.000720, -0.000350
0.081603, 0.000315, -0.000417
0.081603, -0.000117, -0.000475
0.081603, -0.000574, -0.000521
0.081603, -0.001052, -0.000553
0.081603, -0.001552, -0.000571
0.081603, -0.002073, -0.000577
0.081603, -0.002612, -0.000577
0.081603, -0.003160, -0.000577
0.081603, -0.003710, -0.000580
0.081603, -0.004252, -0.000587
0.081603, -0.004778, -0.000602
0.081603, -0.005279, -0.000624
0.081603, -0.005744, -0.000661
0.081603, -0.006167, -0.000699
0.081603, -0.006538, -0.000741
0.081603, -0.006853, -0.000784
0.081603, -0.007104, -0.000824
0.081603, -0.007289, -0.000858
0.081603, -0.007403, -0.000884
0.081603, -0.007441, -0.000894
