x, y, z
0.086614, -0.006985, -0.000761
0.086614, -0.006953, -0.000746
0.086614, -0.006864, -0.000700
0.086614, -0.006733, -0.000631
0.086614, -0.006562, -0.000552
0.086614, -0.006345, -0.000466
0.086614, -0.006082, -0.000371
0.086614, -0.005779, -0.000266
0.086614, -0.005439, -0.000153
0.086614, -0.005069, -0.000033
0.086614, -0.004672, 0.000091
0.086614, -0.004255, 0.000218
0.086614, -0.003823, 0.000346
0.086614, -0.003381, 0.000472
0.086614, -0.002935, 0.000590
0.086614, -0.002489, 0.000700
0.086614, -0.002047, 0.000796
0.086614, -0.001615, 0.000875
0.086614, -0.001193, 0.000935
0.086614, -0.000784, 0.000973
0.086614, -0.000388, 0.000989
0.086614, -0.000007, 0.000985
0.086614, 0.000358, 0.000964
0.086614, 0.000701, 0.000928
0.086614, 0.001020, 0.000878
0.086614, 0.001311, 0.000818
0.086614, 0.001570, 0.000747
0.086614, 0.001794, 0.000669
0.086614, 0.001981, 0.000585
0.086614, 0.002130, 0.000496
0.086614, 0.002239, 0.000407
0.086614, 0.002279, 0.000363
0.086614, 0.002311, 0.000312
0.086614, 0.002324, 0.000281
0.086614, 0.002327, 0.000247
0.086614, 0.002324, 0.000234
0.086614, 0.002313, 0.000214
0.086614, 0.002290, 0.000186
0.086614, 0.002241, 0.000141
0.086614, 0.002188, 0.000104
0.086614, 0.002044, 0.000027
0.086614, 0.001853, -0.000049
0.086614, 0.001617, -0.000123
0.086614, 0.001340, -0.000196
0.086614, 0.001023, -0.000266
0.086614, 0.000673, -0.000332
0.086614, 0.000293, -0.000392
0.086614, -0.000113, -0.000445
0.086614, -0.000541, -0.000485
0.086614, -0.000989, -0.000513
0.086614, -0.001458, -0.000527
0.086614, -0.001947, -0.000529
0.086614, -0.002452, -0.000527
0.086614, -0.002966, -0.000524
0.086614, -0.003481, -0.000523
0.086614, -0.003990, -0.000528
0.086614, -0.004483, -0.000538
0.086614, -0.004952, -0.000556
0.086614, -0.005388, -0.000589
0.086614, -0.005785, -0.000622
0.086614, -0.006134, -0.000659
0.086614, -0.006429, -0.000698
0.086614, -0.006665, -0.000734
0.086614, -0.006838, -0.000765
0.086614, -0.006945, -0.000789
0.086614, -0.006981, -0.000798
