x, y, z
0.315262, -0.111333, -0.016143
0.315380, -0.110654, -0.015754
0.315498, -0.109974, -0.015366
0.315617, -0.109295, -0.014978
0.315735, -0.108615, -0.014591
0.315973, -0.107254, -0.013823
0.316210, -0.105891, -0.013063
0.316449, -0.104525, -0.012311
0.316687, -0.103157, -0.011567
0.316926, -0.101788, -0.010830
0.317165, -0.100415, -0.010100
0.317405, -0.099041, -0.009379
0.317645, -0.097664, -0.008666
0.317886, -0.096285, -0.007962
0.318126, -0.094903, -0.007266
0.318368, -0.093518, -0.006578
0.318610, -0.092131, -0.005900
0.318852, -0.090742, -0.005230
0.319094, -0.089352, -0.004563
0.319337, -0.087959, -0.003905
0.319581, -0.086563, -0.003258
0.319825, -0.085164, -0.002622
0.320069, -0.083761, -0.001998
0.320314, -0.082355, -0.001387
0.320560, -0.080944, -0.000790
0.320807, -0.079530, -0.000206
0.321054, -0.078112, 0.000365
0.321302, -0.076690, 0.000922
0.321551, -0.075264, 0.001466
0.321800, -0.073834, 0.001996
0.322050, -0.072400, 0.002510
0.322301, -0.070961, 0.003007
0.322553, -0.069516, 0.003486
0.322806, -0.068066, 0.003946
0.323060, -0.066611, 0.004389
0.323314, -0.065151, 0.004814
0.323570, -0.063686, 0.005225
0.323826, -0.062218, 0.005622
0.324082, -0.060746, 0.006006
0.324340, -0.059269, 0.006373
0.324599, -0.057785, 0.006714
0.324859, -0.056291, 0.007024
0.325121, -0.054786, 0.007294
0.325386, -0.053267, 0.007517
0.325653, -0.051735, 0.007693
0.325923, -0.050189, 0.007822
0.326195, -0.048629, 0.007900
0.326470, -0.047051, 0.007918
0.326749, -0.045453, 0.007867
0.327032, -0.043831, 0.007734
0.327175, -0.043006, 0.007620
0.327322, -0.042168, 0.007456
0.327472, -0.041308, 0.007221
0.327627, -0.040416, 0.006873
0.327757, -0.039672, 0.006491
0.327823, -0.039292, 0.006273
0.327892, -0.038898, 0.006004
0.327929, -0.038685, 0.005816
0.327949, -0.038568, 0.005684
0.327961, -0.038502, 0.005593
0.327976, -0.038415, 0.005430
0.327987, -0.038352, 0.005074
0.327985, -0.038361, 0.004969
0.327980, -0.038394, 0.004809
0.327964, -0.038482, 0.004566
0.327928, -0.038693, 0.004200
0.327887, -0.038927, 0.003914
0.327797, -0.039439, 0.003496
0.327679, -0.040118, 0.003107
0.327559, -0.040806, 0.002748
0.327438, -0.041502, 0.002418
0.327315, -0.042207, 0.002120
0.327066, -0.043636, 0.001587
0.326815, -0.045074, 0.001085
0.326563, -0.046519, 0.000607
0.326310, -0.047971, 0.000152
0.326056, -0.049428, -0.000283
0.325801, -0.050890, -0.000702
0.325545, -0.052355, -0.001108
0.325289, -0.053824, -0.001504
0.325033, -0.055295, -0.001892
0.324776, -0.056767, -0.002275
0.324519, -0.058241, -0.002654
0.324262, -0.059715, -0.003032
0.324005, -0.061188, -0.003411
0.323748, -0.062662, -0.003791
0.323491, -0.064135, -0.004171
0.323234, -0.065608, -0.004552
0.322978, -0.067081, -0.004933
0.322721, -0.068554, -0.005313
0.322464, -0.070027, -0.005693
0.322207, -0.071500, -0.006073
0.321950, -0.072974, -0.006453
0.321693, -0.074447, -0.006833
0.321436, -0.075920, -0.007213
0.321180, -0.077393, -0.007593
0.320923, -0.078866, -0.007973
0.320666, -0.080340, -0.008353
0.320409, -0.081813, -0.008734
0.320152, -0.083286, -0.009114
0.319895, -0.084759, -0.009494
0.319638, -0.086232, -0.009874
0.319381, -0.087706, -0.010254
0.319124, -0.089179, -0.010634
0.318868, -0.090652, -0.011014
0.318611, -0.092125, -0.011394
0.318354, -0.093598, -0.011774
0.318097, -0.095072, -0.012154
0.317840, -0.096545, -0.012535
0.317585, -0.098006, -0.012956
0.317329, -0.099477, -0.013343
0.317072, -0.100949, -0.013730
0.316816, -0.102420, -0.014117
0.316559, -0.103891, -0.014504
0.316303, -0.105362, -0.014891
0.316046, -0.106833, -0.015278
0.315790, -0.108305, -0.015665
0.315661, -0.109040, -0.015859
0.315533, -0.109776, -0.016052
0.315405, -0.110511, -0.016246
0.315277, -0.111247, -0.016439
