x, y, z
0.263857, -0.103142, -0.021983
0.263970, -0.102365, -0.021489
0.264083, -0.101588, -0.020996
0.264197, -0.100811, -0.020504
0.264310, -0.100033, -0.020013
0.264536, -0.098476, -0.019038
0.264763, -0.096915, -0.018071
0.264991, -0.095351, -0.017114
0.265219, -0.093784, -0.016165
0.265447, -0.092215, -0.015225
0.265676, -0.090642, -0.014294
0.265905, -0.089066, -0.013373
0.266135, -0.087487, -0.012461
0.266366, -0.085904, -0.011558
0.266596, -0.084318, -0.010666
0.266828, -0.082729, -0.009783
0.267059, -0.081136, -0.008911
0.267292, -0.079540, -0.008049
0.267524, -0.077943, -0.007189
0.267757, -0.076342, -0.006340
0.267991, -0.074736, -0.005504
0.268225, -0.073127, -0.004681
0.268460, -0.071512, -0.003872
0.268695, -0.069893, -0.003078
0.268932, -0.068268, -0.002299
0.269169, -0.066638, -0.001535
0.269407, -0.065002, -0.000787
0.269646, -0.063361, -0.000055
0.269885, -0.061715, 0.000662
0.270125, -0.060064, 0.001363
0.270367, -0.058406, 0.002045
0.270609, -0.056741, 0.002709
0.270852, -0.055070, 0.003351
0.271096, -0.053391, 0.003972
0.271342, -0.051705, 0.004571
0.271588, -0.050012, 0.005152
0.271835, -0.048313, 0.005715
0.272083, -0.046609, 0.006263
0.272332, -0.044900, 0.006796
0.272582, -0.043184, 0.007308
0.272833, -0.041458, 0.007792
0.273086, -0.039719, 0.008239
0.273341, -0.037965, 0.008640
0.273599, -0.036192, 0.008987
0.273860, -0.034401, 0.009279
0.274123, -0.032591, 0.009517
0.274389, -0.030761, 0.009697
0.274659, -0.028907, 0.009808
0.274933, -0.027026, 0.009838
0.275211, -0.025112, 0.009774
0.275353, -0.024137, 0.009687
0.275498, -0.023142, 0.009543
0.275647, -0.022118, 0.009317
0.275802, -0.021050, 0.008960
0.275932, -0.020155, 0.008554
0.275999, -0.019696, 0.008321
0.276069, -0.019218, 0.008028
0.276107, -0.018958, 0.007821
0.276128, -0.018813, 0.007673
0.276140, -0.018730, 0.007569
0.276156, -0.018619, 0.007385
0.276170, -0.018525, 0.006971
0.276169, -0.018530, 0.006848
0.276165, -0.018560, 0.006659
0.276151, -0.018650, 0.006369
0.276118, -0.018877, 0.005929
0.276081, -0.019137, 0.005581
0.275996, -0.019716, 0.005063
0.275883, -0.020492, 0.004569
0.275769, -0.021281, 0.004110
0.275652, -0.022081, 0.003685
0.275534, -0.022894, 0.003297
0.275294, -0.024544, 0.002592
0.275052, -0.026207, 0.001923
0.274809, -0.027879, 0.001282
0.274564, -0.029560, 0.000668
0.274318, -0.031249, 0.000076
0.274072, -0.032944, -0.000497
0.273824, -0.034645, -0.001055
0.273576, -0.036349, -0.001601
0.273328, -0.038057, -0.002139
0.273079, -0.039767, -0.002670
0.272830, -0.041478, -0.003197
0.272581, -0.043189, -0.003722
0.272332, -0.044901, -0.004249
0.272083, -0.046612, -0.004777
0.271834, -0.048322, -0.005305
0.271585, -0.050033, -0.005834
0.271336, -0.051743, -0.006363
0.271087, -0.053454, -0.006891
0.270838, -0.055165, -0.007419
0.270589, -0.056875, -0.007947
0.270340, -0.058586, -0.008475
0.270092, -0.060297, -0.009003
0.269843, -0.062008, -0.009531
0.269594, -0.063719, -0.010059
0.269345, -0.065429, -0.010587
0.269096, -0.067140, -0.011115
0.268847, -0.068851, -0.011643
0.268598, -0.070561, -0.012171
0.268349, -0.072272, -0.012700
0.268100, -0.073983, -0.013228
0.267851, -0.075694, -0.013756
0.267602, -0.077404, -0.014284
0.267353, -0.079115, -0.014812
0.267104, -0.080826, -0.015340
0.266856, -0.082537, -0.015868
0.266607, -0.084247, -0.016396
0.266358, -0.085958, -0.016924
0.266111, -0.087653, -0.017500
0.265863, -0.089361, -0.018036
0.265614, -0.091069, -0.018572
0.265366, -0.092777, -0.019108
0.265117, -0.094485, -0.019644
0.264869, -0.096193, -0.020180
0.264620, -0.097901, -0.020716
0.264371, -0.099609, -0.021252
0.264247, -0.100463, -0.021520
0.264123, -0.101317, -0.021788
0.263999, -0.102171, -0.022056
0.263874, -0.103025, -0.022324
