x, y, z
0.085148, -0.061072, -0.059532
0.085175, -0.060498, -0.058560
0.085201, -0.059924, -0.057588
0.085228, -0.059349, -0.056617
0.085254, -0.058773, -0.055648
0.085307, -0.057614, -0.053714
0.085361, -0.056448, -0.051789
0.085415, -0.055272, -0.049871
0.085470, -0.054089, -0.047961
0.085525, -0.052898, -0.046059
0.085580, -0.051698, -0.044165
0.085635, -0.050490, -0.042279
0.085691, -0.049272, -0.040402
0.085748, -0.048046, -0.038533
0.085805, -0.046811, -0.036673
0.085862, -0.045566, -0.034822
0.085920, -0.044311, -0.032980
0.085978, -0.043048, -0.031147
0.086036, -0.041782, -0.029316
0.086095, -0.040505, -0.027495
0.086154, -0.039217, -0.025685
0.086214, -0.037917, -0.023887
0.086275, -0.036604, -0.022101
0.086336, -0.035277, -0.020329
0.086398, -0.033935, -0.018570
0.086460, -0.032579, -0.016825
0.086523, -0.031209, -0.015094
0.086587, -0.029825, -0.013376
0.086651, -0.028426, -0.011672
0.086716, -0.027012, -0.009983
0.086782, -0.025581, -0.008310
0.086849, -0.024131, -0.006654
0.086917, -0.022663, -0.005016
0.086985, -0.021174, -0.003398
0.087054, -0.019666, -0.001798
0.087125, -0.018140, -0.000216
0.087196, -0.016598, 0.001351
0.087267, -0.015041, 0.002905
0.087340, -0.013471, 0.004445
0.087413, -0.011881, 0.005966
0.087487, -0.010265, 0.007463
0.087563, -0.008614, 0.008926
0.087641, -0.006921, 0.010349
0.087722, -0.005178, 0.011724
0.087804, -0.003383, 0.013050
0.087889, -0.001538, 0.014328
0.087977, 0.000362, 0.015554
0.088067, 0.002325, 0.016719
0.088161, 0.004364, 0.017812
0.088259, 0.006490, 0.018821
0.088310, 0.007605, 0.019277
0.088364, 0.008772, 0.019682
0.088421, 0.010016, 0.020014
0.088484, 0.011382, 0.020229
0.088539, 0.012587, 0.020295
0.088568, 0.013218, 0.020301
0.088600, 0.013903, 0.020254
0.088618, 0.014303, 0.020176
0.088629, 0.014544, 0.020098
0.088636, 0.014692, 0.020032
0.088647, 0.014916, 0.019895
0.088662, 0.015249, 0.019500
0.088665, 0.015313, 0.019364
0.088668, 0.015385, 0.019143
0.088671, 0.015449, 0.018778
0.088671, 0.015445, 0.018174
0.088667, 0.015355, 0.017651
0.088651, 0.015011, 0.016764
0.088625, 0.014438, 0.015791
0.088597, 0.013832, 0.014850
0.088567, 0.013195, 0.013939
0.088536, 0.012523, 0.013061
0.088471, 0.011112, 0.011368
0.088405, 0.009669, 0.009707
0.088337, 0.008199, 0.008071
0.088269, 0.006704, 0.006458
0.088199, 0.005189, 0.004865
0.088128, 0.003656, 0.003290
0.088057, 0.002109, 0.001727
0.087985, 0.000551, 0.000175
0.087913, -0.001016, -0.001369
0.087841, -0.002588, -0.002907
0.087768, -0.004164, -0.004442
0.087696, -0.005741, -0.005976
0.087623, -0.007317, -0.007510
0.087550, -0.008893, -0.009046
0.087478, -0.010467, -0.010582
0.087406, -0.012042, -0.012118
0.087333, -0.013616, -0.013655
0.087261, -0.015191, -0.015191
0.087188, -0.016766, -0.016727
0.087116, -0.018341, -0.018263
0.087043, -0.019916, -0.019798
0.086970, -0.021491, -0.021334
0.086898, -0.023066, -0.022870
0.086825, -0.024641, -0.024406
0.086753, -0.026216, -0.025941
0.086680, -0.027791, -0.027477
0.086608, -0.029366, -0.029013
0.086535, -0.030941, -0.030549
0.086463, -0.032516, -0.032085
0.086390, -0.034091, -0.033621
0.086318, -0.035666, -0.035156
0.086245, -0.037241, -0.036692
0.086173, -0.038815, -0.038228
0.086100, -0.040390, -0.039764
0.086028, -0.041965, -0.041300
0.085955, -0.043540, -0.042835
0.085883, -0.045115, -0.044371
0.085812, -0.046646, -0.045950
0.085740, -0.048213, -0.047493
0.085668, -0.049781, -0.049035
0.085596, -0.051348, -0.050578
0.085524, -0.052916, -0.052121
0.085452, -0.054483, -0.053664
0.085379, -0.056051, -0.055207
0.085307, -0.057619, -0.056750
0.085271, -0.058402, -0.057521
0.085235, -0.059186, -0.058293
0.085199, -0.059970, -0.059064
0.085163, -0.060754, -0.059836
