x, y, z
0.392023, -0.128055, -0.009885
0.392134, -0.127544, -0.009623
0.392246, -0.127034, -0.009361
0.392357, -0.126523, -0.009100
0.392469, -0.126012, -0.008840
0.392692, -0.124989, -0.008324
0.392915, -0.123965, -0.007814
0.393139, -0.122940, -0.007310
0.393363, -0.121913, -0.006812
0.393588, -0.120885, -0.006319
0.393812, -0.119855, -0.005832
0.394037, -0.118824, -0.005350
0.394263, -0.117792, -0.004875
0.394488, -0.116758, -0.004407
0.394714, -0.115722, -0.003945
0.394940, -0.114685, -0.003489
0.395167, -0.113647, -0.003040
0.395394, -0.112607, -0.002597
0.395621, -0.111566, -0.002156
0.395848, -0.110524, -0.001723
0.396076, -0.109480, -0.001297
0.396304, -0.108434, -0.000879
0.396533, -0.107386, -0.000471
0.396762, -0.106336, -0.000073
0.396992, -0.105283, 0.000315
0.397222, -0.104228, 0.000694
0.397453, -0.103170, 0.001063
0.397684, -0.102110, 0.001421
0.397916, -0.101048, 0.001770
0.398148, -0.099983, 0.002107
0.398381, -0.098916, 0.002433
0.398615, -0.097846, 0.002747
0.398849, -0.096772, 0.003047
0.399084, -0.095695, 0.003333
0.399320, -0.094615, 0.003605
0.399556, -0.093532, 0.003865
0.399793, -0.092446, 0.004114
0.400030, -0.091358, 0.004352
0.400268, -0.090268, 0.004581
0.400507, -0.089175, 0.004797
0.400747, -0.088077, 0.004994
0.400987, -0.086973, 0.005167
0.401230, -0.085863, 0.005311
0.401474, -0.084744, 0.005420
0.401720, -0.083617, 0.005493
0.401967, -0.082482, 0.005530
0.402217, -0.081338, 0.005530
0.402469, -0.080183, 0.005486
0.402724, -0.079016, 0.005389
0.402981, -0.077835, 0.005231
0.403112, -0.077236, 0.005116
0.403245, -0.076628, 0.004964
0.403380, -0.076008, 0.004760
0.403520, -0.075367, 0.004470
0.403636, -0.074837, 0.004160
0.403694, -0.074567, 0.003985
0.403755, -0.074288, 0.003772
0.403788, -0.074139, 0.003626
0.403805, -0.074058, 0.003525
0.403815, -0.074013, 0.003455
0.403828, -0.073956, 0.003332
0.403835, -0.073922, 0.003067
0.403833, -0.073932, 0.002990
0.403826, -0.073962, 0.002873
0.403811, -0.074035, 0.002697
0.403774, -0.074202, 0.002435
0.403734, -0.074383, 0.002232
0.403649, -0.074773, 0.001943
0.403538, -0.075283, 0.001681
0.403426, -0.075799, 0.001442
0.403312, -0.076320, 0.001224
0.403197, -0.076847, 0.001031
0.402965, -0.077911, 0.000691
0.402731, -0.078980, 0.000373
0.402497, -0.080054, 0.000074
0.402262, -0.081132, -0.000208
0.402026, -0.082213, -0.000475
0.401789, -0.083297, -0.000730
0.401552, -0.084384, -0.000975
0.401315, -0.085472, -0.001213
0.401077, -0.086562, -0.001445
0.400839, -0.087652, -0.001673
0.400601, -0.088744, -0.001898
0.400363, -0.089835, -0.002122
0.400125, -0.090926, -0.002347
0.399887, -0.092017, -0.002573
0.399649, -0.093108, -0.002799
0.399411, -0.094199, -0.003025
0.399173, -0.095290, -0.003252
0.398934, -0.096381, -0.003478
0.398696, -0.097472, -0.003704
0.398458, -0.098563, -0.003930
0.398220, -0.099654, -0.004156
0.397982, -0.100745, -0.004381
0.397744, -0.101836, -0.004607
0.397506, -0.102927, -0.004833
0.397268, -0.104018, -0.005059
0.397030, -0.105109, -0.005285
0.396792, -0.106200, -0.005511
0.396554, -0.107291, -0.005737
0.396316, -0.108383, -0.005963
0.396078, -0.109474, -0.006188
0.395840, -0.110565, -0.006414
0.395601, -0.111656, -0.006640
0.395363, -0.112747, -0.006866
0.395125, -0.113838, -0.007092
0.394887, -0.114929, -0.007318
0.394649, -0.116020, -0.007544
0.394411, -0.117111, -0.007770
0.394175, -0.118194, -0.008027
0.393937, -0.119284, -0.008258
0.393699, -0.120374, -0.008489
0.393461, -0.121464, -0.008720
0.393223, -0.122554, -0.008951
0.392986, -0.123644, -0.009182
0.392748, -0.124733, -0.009413
0.392510, -0.125823, -0.009644
0.392391, -0.126368, -0.009760
0.392272, -0.126913, -0.009875
0.392153, -0.127458, -0.009991
0.392034, -0.128003, -0.010106
